uriPer,labelPer,birthYear,relaType,uriOrg,labelOrg,nTypes,typesOrg,periods,listTypesOrg
http://www.wikidata.org/entity/Q7054150,Lena Kreindlin,1962,education,http://www.wikidata.org/entity/Q2177054,Russian Institute of Theatre Arts,3,architectural landmark | drama school | university,1941-1970,"['architectural landmark', 'drama school', 'university']"
http://www.wikidata.org/entity/Q7059331,Zeev Drori,1946,education,http://www.wikidata.org/entity/Q2911112,Hebrew Reali School,1,school,1941-1970,['school']
http://www.wikidata.org/entity/Q7060263,Mira Friedman Hemmo,1940,education,http://www.wikidata.org/entity/Q2911112,Hebrew Reali School,1,school,1911-1940,['school']
http://www.wikidata.org/entity/Q7062170,Shlomo Yanai,1952,education,http://www.wikidata.org/entity/Q319239,Tel Aviv University,3,open-access publisher | ottoman association | university,1941-1970,"['open-access publisher', 'ottoman association', 'university']"
http://www.wikidata.org/entity/Q706222,Chris Anderson,1961,education,http://www.wikidata.org/entity/Q432637,George Washington University,4,open-access publisher | private not-for-profit educational institution | private university | research university,1941-1970,"['open-access publisher', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q706222,Chris Anderson,1961,education,http://www.wikidata.org/entity/Q7964080,Walt Whitman High School,1,high school,1941-1970,['high school']
http://www.wikidata.org/entity/Q7062442,Galia Albin,1949,education,http://www.wikidata.org/entity/Q2911112,Hebrew Reali School,1,school,1941-1970,['school']
http://www.wikidata.org/entity/Q706554,Alessandro Profumo,1957,education,http://www.wikidata.org/entity/Q959524,Bocconi University,2,medium size publisher | private university,1941-1970,"['medium size publisher', 'private university']"
http://www.wikidata.org/entity/Q7066335,Ory Bernstein,1936,employment,http://www.wikidata.org/entity/Q737332,Ben-Gurion University of the Negev,1,university,1911-1940,['university']
http://www.wikidata.org/entity/Q7066335,Ory Bernstein,1936,education,http://www.wikidata.org/entity/Q174158,Hebrew University of Jerusalem,2,geographic location | university,1911-1940,"['geographic location', 'university']"
http://www.wikidata.org/entity/Q706686,Robert Kraft,1941,education,http://www.wikidata.org/entity/Q49088,Columbia University,5,colonial colleges | organization | private not-for-profit educational institution | private university | research university,1941-1970,"['colonial colleges', 'organization', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q706686,Robert Kraft,1941,education,http://www.wikidata.org/entity/Q13371,Harvard University,4,colonial colleges | private not-for-profit educational institution | private university | research university,1941-1970,"['colonial colleges', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q706686,Robert Kraft,1941,education,http://www.wikidata.org/entity/Q14715421,Brookline High School,1,high school,1941-1970,['high school']
http://www.wikidata.org/entity/Q706686,Robert Kraft,1941,membership,http://www.wikidata.org/entity/Q463303,American Academy of Arts and Sciences,3,academic publisher | learned society | nonprofit organization,1941-1970,"['academic publisher', 'learned society', 'nonprofit organization']"
http://www.wikidata.org/entity/Q706686,Robert Kraft,1941,education,http://www.wikidata.org/entity/Q49126,Harvard Business School,2,business school | organization,1941-1970,"['business school', 'organization']"
http://www.wikidata.org/entity/Q7067337,Shahar Botzer,1982,education,http://www.wikidata.org/entity/Q319239,Tel Aviv University,3,open-access publisher | ottoman association | university,1971-2000,"['open-access publisher', 'ottoman association', 'university']"
http://www.wikidata.org/entity/Q7089622,Omar Ahmad,1964,education,http://www.wikidata.org/entity/Q501758,University of Florida,5,land-grant university | open-access publisher | public educational institution of the united states | public research university | public university,1941-1970,"['land-grant university', 'open-access publisher', 'public educational institution of the united states', 'public research university', 'public university']"
http://www.wikidata.org/entity/Q709804,David Montgomery,1948,education,http://www.wikidata.org/entity/Q5302824,Down High School,1,grammar school,1941-1970,['grammar school']
http://www.wikidata.org/entity/Q711976,Mark Hurd,1957,education,http://www.wikidata.org/entity/Q4785603,Archbishop Curley-Notre Dame High School,2,catholic school | high school,1941-1970,"['catholic school', 'high school']"
http://www.wikidata.org/entity/Q711976,Mark Hurd,1957,education,http://www.wikidata.org/entity/Q812573,Baylor University,3,church college | private not-for-profit educational institution | private university,1941-1970,"['church college', 'private not-for-profit educational institution', 'private university']"
http://www.wikidata.org/entity/Q7143480,Pat Gelsinger,1961,education,http://www.wikidata.org/entity/Q41506,Stanford University,4,open-access publisher | private not-for-profit educational institution | private university | research university,1941-1970,"['open-access publisher', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q7143480,Pat Gelsinger,1961,education,http://www.wikidata.org/entity/Q992830,Santa Clara University,2,private not-for-profit educational institution | university,1941-1970,"['private not-for-profit educational institution', 'university']"
http://www.wikidata.org/entity/Q7143480,Pat Gelsinger,1961,education,http://www.wikidata.org/entity/Q6550684,Lincoln Group of Schools,2,public company | university,1941-1970,"['public company', 'university']"
http://www.wikidata.org/entity/Q714441,Dan Gillerman,1944,education,http://www.wikidata.org/entity/Q174158,Hebrew University of Jerusalem,2,geographic location | university,1941-1970,"['geographic location', 'university']"
http://www.wikidata.org/entity/Q7147677,Patrick Soon-Shiong,1952,employment,http://www.wikidata.org/entity/Q391028,University of British Columbia,4,open-access publisher | public research university | university | university in british columbia,1941-1970,"['open-access publisher', 'public research university', 'university', 'university in british columbia']"
http://www.wikidata.org/entity/Q7147677,Patrick Soon-Shiong,1952,education,http://www.wikidata.org/entity/Q391028,University of British Columbia,4,open-access publisher | public research university | university | university in british columbia,1941-1970,"['open-access publisher', 'public research university', 'university', 'university in british columbia']"
http://www.wikidata.org/entity/Q7147677,Patrick Soon-Shiong,1952,education,http://www.wikidata.org/entity/Q534643,University of the Witwatersrand,1,public research university,1941-1970,['public research university']
http://www.wikidata.org/entity/Q7147677,Patrick Soon-Shiong,1952,employment,http://www.wikidata.org/entity/Q174710,"University of California, Los Angeles",5,organization | public educational institution of the united states | public research university | university | university campus,1941-1970,"['organization', 'public educational institution of the united states', 'public research university', 'university', 'university campus']"
http://www.wikidata.org/entity/Q7150093,Paul D. House,1944,education,http://www.wikidata.org/entity/Q632891,McMaster University,1,university in ontario,1941-1970,['university in ontario']
http://www.wikidata.org/entity/Q7151015,Paul Griffiths,1957,membership,http://www.wikidata.org/entity/Q17040504,World Travel and Tourism Council,3,non-governmental organization | nonprofit organization | trade association,1941-1970,"['non-governmental organization', 'nonprofit organization', 'trade association']"
http://www.wikidata.org/entity/Q7151015,Paul Griffiths,1957,education,http://www.wikidata.org/entity/Q7326210,Richard Hale School,3,academy school | boys' school | secondary school,1941-1970,"['academy school', ""boys' school"", 'secondary school']"
http://www.wikidata.org/entity/Q7151785,Paul King,1984,education,http://www.wikidata.org/entity/Q190080,Carnegie Mellon University,3,private not-for-profit educational institution | private university | research university,1971-2000,"['private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q7155328,Paulo de Azevedo,1965,education,http://www.wikidata.org/entity/Q1422903,University of Porto,4,academic archive | open-access publisher | organization | public research university,1941-1970,"['academic archive', 'open-access publisher', 'organization', 'public research university']"
http://www.wikidata.org/entity/Q7159630,Pedro Heilbron,1958,education,http://www.wikidata.org/entity/Q2620177,College of the Holy Cross,3,liberal arts college | private not-for-profit educational institution | university,1941-1970,"['liberal arts college', 'private not-for-profit educational institution', 'university']"
http://www.wikidata.org/entity/Q7159630,Pedro Heilbron,1958,education,http://www.wikidata.org/entity/Q432637,George Washington University,4,open-access publisher | private not-for-profit educational institution | private university | research university,1941-1970,"['open-access publisher', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q71656964,Ingrid Dahl Hovland,1959,education,http://www.wikidata.org/entity/Q1416348,Norwegian Institute of Technology,1,technische hochschule,1941-1970,['technische hochschule']
http://www.wikidata.org/entity/Q7171829,Pete Ashdown,1967,education,http://www.wikidata.org/entity/Q168515,University of Utah,2,public educational institution of the united states | public research university,1941-1970,"['public educational institution of the united states', 'public research university']"
http://www.wikidata.org/entity/Q7173081,Peter Burt,1944,education,http://www.wikidata.org/entity/Q1329269,The Wharton School,2,business school | private university,1941-1970,"['business school', 'private university']"
http://www.wikidata.org/entity/Q7173081,Peter Burt,1944,education,http://www.wikidata.org/entity/Q216273,University of St Andrews,3,ancient university of scotland | open-access publisher | public university,1941-1970,"['ancient university of scotland', 'open-access publisher', 'public university']"
http://www.wikidata.org/entity/Q7173903,Peter F. Donnelly,1938,education,http://www.wikidata.org/entity/Q49110,Boston University,3,open-access publisher | private not-for-profit educational institution | university,1911-1940,"['open-access publisher', 'private not-for-profit educational institution', 'university']"
http://www.wikidata.org/entity/Q7174277,Peter Goldberg,1948,education,http://www.wikidata.org/entity/Q1780816,State University of New York at Albany,2,public educational institution of the united states | public university,1941-1970,"['public educational institution of the united states', 'public university']"
http://www.wikidata.org/entity/Q7175459,Peter Liguori,1960,education,http://www.wikidata.org/entity/Q14706326,Harry S. Truman High School,1,high school,1941-1970,['high school']
http://www.wikidata.org/entity/Q7176746,Peter Safran,1965,education,http://www.wikidata.org/entity/Q21578,Princeton University,5,academic publisher | colonial colleges | private not-for-profit educational institution | private university | research university,1941-1970,"['academic publisher', 'colonial colleges', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q7176746,Peter Safran,1965,education,http://www.wikidata.org/entity/Q846173,New York University School of Law,3,faculty | law school | organization,1941-1970,"['faculty', 'law school', 'organization']"
http://www.wikidata.org/entity/Q7180002,Phaedra Ellis-Lamkins,1976,education,http://www.wikidata.org/entity/Q4793441,Armijo High School,2,high school | public school,1971-2000,"['high school', 'public school']"
http://www.wikidata.org/entity/Q718292,Helge Lund,1962,education,http://www.wikidata.org/entity/Q1136829,INSEAD,1,business school,1941-1970,['business school']
http://www.wikidata.org/entity/Q718292,Helge Lund,1962,education,http://www.wikidata.org/entity/Q520458,Norwegian School of Economics,1,business school,1941-1970,['business school']
http://www.wikidata.org/entity/Q7183830,Philip J. Purcell,1943,education,http://www.wikidata.org/entity/Q174570,London School of Economics and Political Science,3,educational organization | higher education institution | public research university,1941-1970,"['educational organization', 'higher education institution', 'public research university']"
http://www.wikidata.org/entity/Q7183830,Philip J. Purcell,1943,education,http://www.wikidata.org/entity/Q2963304,Booth School of Business,1,business school,1941-1970,['business school']
http://www.wikidata.org/entity/Q7183830,Philip J. Purcell,1943,education,http://www.wikidata.org/entity/Q131252,University of Chicago,3,private not-for-profit educational institution | private university | research university,1941-1970,"['private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q7183830,Philip J. Purcell,1943,education,http://www.wikidata.org/entity/Q178848,University of Notre Dame,5,academic publisher | catholic university | open-access publisher | private not-for-profit educational institution | private university,1941-1970,"['academic publisher', 'catholic university', 'open-access publisher', 'private not-for-profit educational institution', 'private university']"
http://www.wikidata.org/entity/Q7183830,Philip J. Purcell,1943,education,http://www.wikidata.org/entity/Q6302598,Judge Memorial Catholic High School,2,catholic school | high school,1941-1970,"['catholic school', 'high school']"
http://www.wikidata.org/entity/Q72219390,Luc Van den hove,1960,education,http://www.wikidata.org/entity/Q833670,Katholieke Universiteit Leuven,4,educational institution | open-access publisher | organization | pontifical university,1941-1970,"['educational institution', 'open-access publisher', 'organization', 'pontifical university']"
http://www.wikidata.org/entity/Q72219390,Luc Van den hove,1960,education,http://www.wikidata.org/entity/Q27895221,Sint-Pieterscollege,2,organization | school,1941-1970,"['organization', 'school']"
http://www.wikidata.org/entity/Q7240183,Prem Watsa,1950,education,http://www.wikidata.org/entity/Q1144262,Western University,3,open-access publisher | public research university | university in ontario,1941-1970,"['open-access publisher', 'public research university', 'university in ontario']"
http://www.wikidata.org/entity/Q7240183,Prem Watsa,1950,education,http://www.wikidata.org/entity/Q12060641,Hyderabad Public School,1,boarding school,1941-1970,['boarding school']
http://www.wikidata.org/entity/Q7240183,Prem Watsa,1950,education,http://www.wikidata.org/entity/Q858662,Indian Institute of Technology Madras,1,institute of technology,1941-1970,['institute of technology']
http://www.wikidata.org/entity/Q7245966,Prithvi Raj Singh Oberoi,1929,education,http://www.wikidata.org/entity/Q7591191,"St. Paul's School, Darjeeling",3,boys' school | higher secondary school | urban school,1911-1940,"[""boys' school"", 'higher secondary school', 'urban school']"
http://www.wikidata.org/entity/Q7276871,"Robert ""RJ"" Scaringe",1983,education,http://www.wikidata.org/entity/Q49108,Massachusetts Institute of Technology,6,academic publisher | institute of technology | institute of technology | private not-for-profit educational institution | space grant institution | university,1971-2000,"['academic publisher', 'institute of technology', 'institute of technology', 'private not-for-profit educational institution', 'space grant institution', 'university']"
http://www.wikidata.org/entity/Q7276871,"Robert ""RJ"" Scaringe",1983,education,http://www.wikidata.org/entity/Q142740,MIT Sloan School of Management,3,business school | faculty | publishing company,1971-2000,"['business school', 'faculty', 'publishing company']"
http://www.wikidata.org/entity/Q7276871,"Robert ""RJ"" Scaringe",1983,education,http://www.wikidata.org/entity/Q49211,Rensselaer Polytechnic Institute,2,private not-for-profit educational institution | private university,1971-2000,"['private not-for-profit educational institution', 'private university']"
http://www.wikidata.org/entity/Q7276871,"Robert ""RJ"" Scaringe",1983,education,http://www.wikidata.org/entity/Q6811739,Melbourne Central Catholic High School,1,high school,1971-2000,['high school']
http://www.wikidata.org/entity/Q7279310,Rachel Lloyd,1975,education,http://www.wikidata.org/entity/Q3296302,Marymount Manhattan College,2,liberal arts college | private not-for-profit educational institution,1971-2000,"['liberal arts college', 'private not-for-profit educational institution']"
http://www.wikidata.org/entity/Q7279310,Rachel Lloyd,1975,education,http://www.wikidata.org/entity/Q1093910,City College of New York,2,higher education institution | public educational institution of the united states,1971-2000,"['higher education institution', 'public educational institution of the united states']"
http://www.wikidata.org/entity/Q7279310,Rachel Lloyd,1975,education,http://www.wikidata.org/entity/Q7232473,Portsmouth High School,3,girls' school | high school | independent school,1971-2000,"[""girls' school"", 'high school', 'independent school']"
http://www.wikidata.org/entity/Q727953,Michael Eisner,1942,education,http://www.wikidata.org/entity/Q7721887,The Center for Early Education,1,school,1941-1970,['school']
http://www.wikidata.org/entity/Q727953,Michael Eisner,1942,education,http://www.wikidata.org/entity/Q4731484,Allen-Stevenson School,2,primary school | private school,1941-1970,"['primary school', 'private school']"
http://www.wikidata.org/entity/Q727953,Michael Eisner,1942,education,http://www.wikidata.org/entity/Q4493503,Denison University,3,colleges that change lives | liberal arts college | private not-for-profit educational institution,1941-1970,"['colleges that change lives', 'liberal arts college', 'private not-for-profit educational institution']"
http://www.wikidata.org/entity/Q727953,Michael Eisner,1942,education,http://www.wikidata.org/entity/Q11351132,Lawrenceville School,2,boarding school | private school,1941-1970,"['boarding school', 'private school']"
http://www.wikidata.org/entity/Q7285954,Rajeev Suri,1967,education,http://www.wikidata.org/entity/Q4095278,Manipal Academy of Higher Education,1,deemed university,1941-1970,['deemed university']
http://www.wikidata.org/entity/Q7285954,Rajeev Suri,1967,education,http://www.wikidata.org/entity/Q6749812,Manipal Institute of Technology,1,engineering college,1941-1970,['engineering college']
http://www.wikidata.org/entity/Q7287007,Ralf Speth,1955,membership,http://www.wikidata.org/entity/Q123885,Royal Society,6,academy of sciences | learned society | national academy | open-access publisher | organization | publishing company,1941-1970,"['academy of sciences', 'learned society', 'national academy', 'open-access publisher', 'organization', 'publishing company']"
http://www.wikidata.org/entity/Q7287007,Ralf Speth,1955,education,http://www.wikidata.org/entity/Q6122154,Warwick Business School,1,business school,1941-1970,['business school']
http://www.wikidata.org/entity/Q7295626,Ratheesan Yoganathan,1975,education,http://www.wikidata.org/entity/Q5683834,Havering Sixth Form College,2,further education college | secondary school,1971-2000,"['further education college', 'secondary school']"
http://www.wikidata.org/entity/Q7295626,Ratheesan Yoganathan,1975,education,http://www.wikidata.org/entity/Q2503809,Kingston University,3,educational organization | higher education institution | university,1971-2000,"['educational organization', 'higher education institution', 'university']"
http://www.wikidata.org/entity/Q7297998,Ray R. Irani,1935,membership,http://www.wikidata.org/entity/Q1493021,National Academy of Engineering,1,academy of sciences,1911-1940,['academy of sciences']
http://www.wikidata.org/entity/Q7297998,Ray R. Irani,1935,education,http://www.wikidata.org/entity/Q4614,University of Southern California,4,open-access publisher | private not-for-profit educational institution | private university | research university,1911-1940,"['open-access publisher', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q7297998,Ray R. Irani,1935,education,http://www.wikidata.org/entity/Q469482,American University of Beirut,1,private university,1911-1940,['private university']
http://www.wikidata.org/entity/Q7298936,Raymond Kwok,1952,education,http://www.wikidata.org/entity/Q13371,Harvard University,4,colonial colleges | private not-for-profit educational institution | private university | research university,1941-1970,"['colonial colleges', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q7298936,Raymond Kwok,1952,education,http://www.wikidata.org/entity/Q49126,Harvard Business School,2,business school | organization,1941-1970,"['business school', 'organization']"
http://www.wikidata.org/entity/Q7298936,Raymond Kwok,1952,education,http://www.wikidata.org/entity/Q1146700,Jesus College,2,college of the university of cambridge | university building,1941-1970,"['college of the university of cambridge', 'university building']"
http://www.wikidata.org/entity/Q7306657,Reed Hastings,1960,education,http://www.wikidata.org/entity/Q41506,Stanford University,4,open-access publisher | private not-for-profit educational institution | private university | research university,1941-1970,"['open-access publisher', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q7306657,Reed Hastings,1960,education,http://www.wikidata.org/entity/Q564248,Buckingham Browne & Nichols School,1,independent school,1941-1970,['independent school']
http://www.wikidata.org/entity/Q7306657,Reed Hastings,1960,membership,http://www.wikidata.org/entity/Q463303,American Academy of Arts and Sciences,3,academic publisher | learned society | nonprofit organization,1941-1970,"['academic publisher', 'learned society', 'nonprofit organization']"
http://www.wikidata.org/entity/Q7306657,Reed Hastings,1960,education,http://www.wikidata.org/entity/Q895401,Bowdoin College,3,liberal arts college | private not-for-profit educational institution | university,1941-1970,"['liberal arts college', 'private not-for-profit educational institution', 'university']"
http://www.wikidata.org/entity/Q7306657,Reed Hastings,1960,membership,http://www.wikidata.org/entity/Q458620,Peace Corps,1,government agency,1941-1970,['government agency']
http://www.wikidata.org/entity/Q7306657,Reed Hastings,1960,education,http://www.wikidata.org/entity/Q14684024,Stanford Graduate School of Education,4,academic institution | faculty | graduate school | organization,1941-1970,"['academic institution', 'faculty', 'graduate school', 'organization']"
http://www.wikidata.org/entity/Q7308615,Reginald Boulos,1956,education,http://www.wikidata.org/entity/Q1193547,Tulane University,3,private not-for-profit educational institution | university | university campus,1941-1970,"['private not-for-profit educational institution', 'university', 'university campus']"
http://www.wikidata.org/entity/Q7308615,Reginald Boulos,1956,education,http://www.wikidata.org/entity/Q7851948,Tulane University School of Public Health and Tropical Medicine,2,academic institution | school of public health,1941-1970,"['academic institution', 'school of public health']"
http://www.wikidata.org/entity/Q7308615,Reginald Boulos,1956,education,http://www.wikidata.org/entity/Q142740,MIT Sloan School of Management,3,business school | faculty | publishing company,1941-1970,"['business school', 'faculty', 'publishing company']"
http://www.wikidata.org/entity/Q7323856,Richard B. Handler,1961,education,http://www.wikidata.org/entity/Q14705839,Pascack Hills High School,1,high school,1941-1970,['high school']
http://www.wikidata.org/entity/Q7323856,Richard B. Handler,1961,education,http://www.wikidata.org/entity/Q1413558,Stanford Graduate School of Business,3,business school | graduate school | organization,1941-1970,"['business school', 'graduate school', 'organization']"
http://www.wikidata.org/entity/Q7323856,Richard B. Handler,1961,education,http://www.wikidata.org/entity/Q149990,University of Rochester,2,private not-for-profit educational institution | university,1941-1970,"['private not-for-profit educational institution', 'university']"
http://www.wikidata.org/entity/Q7323856,Richard B. Handler,1961,education,http://www.wikidata.org/entity/Q41506,Stanford University,4,open-access publisher | private not-for-profit educational institution | private university | research university,1941-1970,"['open-access publisher', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q7324637,Richard Carrión,1952,membership,http://www.wikidata.org/entity/Q40970,International Olympic Committee,3,international sport governing body | non-governmental organization | nonprofit organization,1941-1970,"['international sport governing body', 'non-governmental organization', 'nonprofit organization']"
http://www.wikidata.org/entity/Q7324637,Richard Carrión,1952,education,http://www.wikidata.org/entity/Q142740,MIT Sloan School of Management,3,business school | faculty | publishing company,1941-1970,"['business school', 'faculty', 'publishing company']"
http://www.wikidata.org/entity/Q7324929,Richard Cousins,1959,education,http://www.wikidata.org/entity/Q823917,University of Sheffield,2,educational organization | public research university,1941-1970,"['educational organization', 'public research university']"
http://www.wikidata.org/entity/Q7324929,Richard Cousins,1959,education,http://www.wikidata.org/entity/Q6483279,Lancaster University Management School,1,academic institution,1941-1970,['academic institution']
http://www.wikidata.org/entity/Q7324929,Richard Cousins,1959,education,http://www.wikidata.org/entity/Q262854,University of Lancaster,6,educational organization | higher education institution | open-access publisher | organization | public research university | university,1941-1970,"['educational organization', 'higher education institution', 'open-access publisher', 'organization', 'public research university', 'university']"
http://www.wikidata.org/entity/Q7324929,Richard Cousins,1959,education,http://www.wikidata.org/entity/Q16255392,The Brakenhale School,3,academy school | school | secondary school,1941-1970,"['academy school', 'school', 'secondary school']"
http://www.wikidata.org/entity/Q7325595,Richard Fairbank,1951,education,http://www.wikidata.org/entity/Q41506,Stanford University,4,open-access publisher | private not-for-profit educational institution | private university | research university,1941-1970,"['open-access publisher', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q7325595,Richard Fairbank,1951,education,http://www.wikidata.org/entity/Q1413558,Stanford Graduate School of Business,3,business school | graduate school | organization,1941-1970,"['business school', 'graduate school', 'organization']"
http://www.wikidata.org/entity/Q7327847,Richard Moat,1954,education,http://www.wikidata.org/entity/Q256754,St Catharine's College,3,college of the university of cambridge | school building | university building,1941-1970,"['college of the university of cambridge', 'school building', 'university building']"
http://www.wikidata.org/entity/Q7327847,Richard Moat,1954,education,http://www.wikidata.org/entity/Q1481050,London Business School,3,business school | educational organization | higher education institution,1941-1970,"['business school', 'educational organization', 'higher education institution']"
http://www.wikidata.org/entity/Q7328099,Richard Notebaert,1947,education,http://www.wikidata.org/entity/Q1755318,University of Wisconsin–Milwaukee,3,public educational institution of the united states | public university | research university,1941-1970,"['public educational institution of the united states', 'public university', 'research university']"
http://www.wikidata.org/entity/Q7328099,Richard Notebaert,1947,education,http://www.wikidata.org/entity/Q838330,University of Wisconsin–Madison,3,land-grant university | public educational institution of the united states | public research university,1941-1970,"['land-grant university', 'public educational institution of the united states', 'public research university']"
http://www.wikidata.org/entity/Q7328177,Richard Ong,1965,education,http://www.wikidata.org/entity/Q2963304,Booth School of Business,1,business school,1941-1970,['business school']
http://www.wikidata.org/entity/Q7328177,Richard Ong,1965,education,http://www.wikidata.org/entity/Q131252,University of Chicago,3,private not-for-profit educational institution | private university | research university,1941-1970,"['private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q7328177,Richard Ong,1965,education,http://www.wikidata.org/entity/Q49115,Cornell University,5,land-grant university | private not-for-profit educational institution | private university | research university | sun grant institution,1941-1970,"['land-grant university', 'private not-for-profit educational institution', 'private university', 'research university', 'sun grant institution']"
http://www.wikidata.org/entity/Q7329143,Richard Solomons,1961,education,http://www.wikidata.org/entity/Q230899,University of Manchester,3,educational organization | open-access publisher | university,1941-1970,"['educational organization', 'open-access publisher', 'university']"
http://www.wikidata.org/entity/Q7340307,Rob Lewis,1969,education,http://www.wikidata.org/entity/Q1146700,Jesus College,2,college of the university of cambridge | university building,1941-1970,"['college of the university of cambridge', 'university building']"
http://www.wikidata.org/entity/Q7340307,Rob Lewis,1969,education,http://www.wikidata.org/entity/Q6497526,Latymer Upper School,1,independent school,1941-1970,['independent school']
http://www.wikidata.org/entity/Q7340522,Rob Ryan,1948,education,http://www.wikidata.org/entity/Q49115,Cornell University,5,land-grant university | private not-for-profit educational institution | private university | research university | sun grant institution,1941-1970,"['land-grant university', 'private not-for-profit educational institution', 'private university', 'research university', 'sun grant institution']"
http://www.wikidata.org/entity/Q7341363,Robert Addison Day,1943,education,http://www.wikidata.org/entity/Q5126318,Claremont McKenna College,3,college | men's college | private not-for-profit educational institution,1941-1970,"['college', ""men's college"", 'private not-for-profit educational institution']"
http://www.wikidata.org/entity/Q7341669,Robert Ayling,1946,education,http://www.wikidata.org/entity/Q6410900,King's College School,1,independent school,1941-1970,['independent school']
http://www.wikidata.org/entity/Q7344642,Robert G. Wilmers,1934,education,http://www.wikidata.org/entity/Q1426464,Phillips Exeter Academy,5,boarding school | first school | primary school | private school | university-preparatory school,1911-1940,"['boarding school', 'first school', 'primary school', 'private school', 'university-preparatory school']"
http://www.wikidata.org/entity/Q7344642,Robert G. Wilmers,1934,education,http://www.wikidata.org/entity/Q13371,Harvard University,4,colonial colleges | private not-for-profit educational institution | private university | research university,1911-1940,"['colonial colleges', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q7344642,Robert G. Wilmers,1934,education,http://www.wikidata.org/entity/Q49126,Harvard Business School,2,business school | organization,1911-1940,"['business school', 'organization']"
http://www.wikidata.org/entity/Q7344642,Robert G. Wilmers,1934,education,http://www.wikidata.org/entity/Q49123,Harvard College,1,college,1911-1940,['college']
http://www.wikidata.org/entity/Q7345980,Robert J. Sinclair,1932,education,http://www.wikidata.org/entity/Q1592074,Lafayette College,2,liberal arts college | private not-for-profit educational institution,1911-1940,"['liberal arts college', 'private not-for-profit educational institution']"
http://www.wikidata.org/entity/Q7346554,Robert L. Fornaro,1952,education,http://www.wikidata.org/entity/Q499451,Rutgers University,4,colonial colleges | land-grant university | public research university | sea grant institution,1941-1970,"['colonial colleges', 'land-grant university', 'public research university', 'sea grant institution']"
http://www.wikidata.org/entity/Q7346554,Robert L. Fornaro,1952,education,http://www.wikidata.org/entity/Q13371,Harvard University,4,colonial colleges | private not-for-profit educational institution | private university | research university,1941-1970,"['colonial colleges', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q7346554,Robert L. Fornaro,1952,education,http://www.wikidata.org/entity/Q3128016,Harvard Graduate School of Design,2,academic department | graduate school,1941-1970,"['academic department', 'graduate school']"
http://www.wikidata.org/entity/Q7347519,Robert McGehee,1943,education,http://www.wikidata.org/entity/Q7896446,University of Texas School of Law,1,law school,1941-1970,['law school']
http://www.wikidata.org/entity/Q7348059,Robert Noel,1964,education,http://www.wikidata.org/entity/Q1432632,University of Reading,3,educational organization | higher education institution | university,1941-1970,"['educational organization', 'higher education institution', 'university']"
http://www.wikidata.org/entity/Q7348059,Robert Noel,1964,education,http://www.wikidata.org/entity/Q1902016,Marlborough College,4,boarding school | independent school | school building,1941-1970,"['boarding school', 'independent school', 'school building']"
http://www.wikidata.org/entity/Q7348218,Robert P. Kelly,1954,education,http://www.wikidata.org/entity/Q7549953,Sobey School of Business,1,business school,1941-1970,['business school']
http://www.wikidata.org/entity/Q7348218,Robert P. Kelly,1954,education,http://www.wikidata.org/entity/Q125477,Bayes Business School,2,academic institution | business school,1941-1970,"['academic institution', 'business school']"
http://www.wikidata.org/entity/Q7356151,Rod Canion,1945,education,http://www.wikidata.org/entity/Q1472358,University of Houston,2,public educational institution of the united states | university,1941-1970,"['public educational institution of the united states', 'university']"
http://www.wikidata.org/entity/Q7358565,Roger M. Kyes,1906,education,http://www.wikidata.org/entity/Q7298442,Rayen High School,1,high school,1881-1910,['high school']
http://www.wikidata.org/entity/Q7358565,Roger M. Kyes,1906,education,http://www.wikidata.org/entity/Q13371,Harvard University,4,colonial colleges | private not-for-profit educational institution | private university | research university,1881-1910,"['colonial colleges', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q7381676,Russell Mawby,1928,education,http://www.wikidata.org/entity/Q270222,Michigan State University,3,land-grant university | public educational institution of the united states | public research university,1911-1940,"['land-grant university', 'public educational institution of the united states', 'public research university']"
